2016,2017,2017/06/14,,,,,,0,0,0,0,0,0,0,13.2,0
2015,2016,2016/05/24,2016/09/02,15.9,,,2016/10/05,0.3,0,0.3,0,0,0,0.3,16.3,1.84
2014,2015,2015/06/09,2015/07/20,18.85,,,2015/08/20,1.99,0,1.99,0,0,0,1.99,24.5,8.13
2013,2014,2014/06/11,2014/07/24,40.6,,,2014/08/25,1.6,0,1.6,0,0,0,1.6,41.8,3.83
2012,2013,2013/06/17,2013/07/17,19,,,,0.02,0.36,0.39,0,0,0,0.39,22.1,1.76
2011,2012,2012/06/12,,,,,,0,0,0,0,0,0,0,15.9,0
2010,2011,2011/06/22,,,,,,0,0,0,0,0,0,0,21.9,0
2009,2010,2010/06/23,2010/09/15,20.75,2010/09/15,20.75,,0.77,0,0.77,0,0.26,0.26,1.03,23.8,4.32
2008,2009,2009/06/10,2009/08/07,15.95,2009/08/07,15.95,,0.58,0,0.58,0.55,0,0.55,1.13,17.9,6.31
2007,2008,2008/06/13,,,2008/10/02,15.75,,0,0,0,0.13,0,0.13,0.13,19.5,0.67
2006,2007,2007/05/15,2007/10/08,24.3,,,,0.08,0,0.08,0,0,0,0.08,29.7,0.27
2005,2006,2006/06/26,,,2006/09/12,12.75,,0,0,0,0.08,0,0.08,0.08,15.4,0.52
2004,2005,2005/06/13,2005/09/01,14.45,2005/09/01,14.45,,0.1,0,0.1,1.1,0,1.1,1.2,19.3,6.23
2003,2004,2004/05/10,2004/09/09,19.7,2004/09/09,19.7,,1.91,0,1.91,1.27,0,1.27,3.19,29.8,10.7
2002,2003,2003/06/10,2003/07/24,58.5,2003/07/24,58.5,,1.75,0,1.75,2,0,2,3.75,58.9,6.37
2001,2002,2002/05/13,,,,,,0.5,0,0.5,2.5,0,2.5,3,66,4.55
2000,2001,2001/06/27,,,,,,0,0,0,4.4,0,4.4,4.4,,
1999,2000,2000/05/17,,,,,,0,0,0,3.7,0,3.7,3.7,,
