2016,2017,2017/06/14,2017/07/10,9.05,,,2017/08/08,0.3,0,0.3,0,0,0,0.3,10.6,2.84
2015,2016,2016/06/23,2016/08/25,11.65,,,2016/09/22,0.8,0,0.8,0,0,0,0.8,10.5,7.65
2014,2015,2015/06/24,,,,,,0,0,0,0,0,0,0,7.39,0
2013,2014,2014/06/17,,,,,,0,0,0,0,0,0,0,6.92,0
2012,2013,2013/06/13,,,,,,0,0,0,0,0,0,0,6.32,0
2011,2012,2012/06/19,,,,,,0,0,0,0,0,0,0,5.97,0
2010,2011,2011/06/15,2011/09/21,6.45,,,,0.2,0,0.2,0,0,0,0.2,7.63,2.62
2009,2010,2010/06/15,,,,,,0,0,0,0,0,0,0,13.6,0
2008,2009,2009/06/16,,,,,,0,0,0,0,0,0,0,9.73,0
2007,2008,2008/06/19,2008/07/24,7.06,,,,0.26,0,0.26,0,0,0,0.26,7.14,3.64
2006,2007,2007/06/15,,,,,,0,0,0,0,0,0,0,10.1,0
2005,2006,2006/06/09,,,,,,0,0,0,0,0,0,0,6.06,0
2004,2005,2005/06/20,2005/10/07,7.95,2005/10/07,7.95,,0.1,0,0.1,0.9,0,0.9,1,11,9.05
2003,2004,2004/06/03,2004/08/03,16.6,2004/08/03,16.6,,0.83,0,0.83,1.24,0,1.24,2.07,24.4,8.48
2002,2003,2003/06/17,2003/08/07,28.5,2003/08/07,28.5,,0.8,0,0.8,1.2,0,1.2,2,32.1,6.24
2001,2002,2002/04/19,2002/11/08,,2002/11/08,,,0.2,0,0.2,1.2,0,1.2,1.4,53.3,2.62
2000,2001,2001/05/17,,,2001/08/03,,,0,0,0,1.1,0,1.1,1.1,,
1999,2000,,,,,,,0,0,0,0,0,0,0,,
