2016,2017,2017/06/15,2017/07/27,39.4,,,2017/08/28,2.18,0,2.18,0,0,0,2.18,40.3,5.41
2015,2016,2016/06/15,2016/08/04,37,,,2016/08/31,2,0,2,0,0,0,2,36.8,5.43
2014,2015,2015/06/15,2015/07/28,28.1,,,2015/08/28,1.7,0,1.7,0,0,0,1.7,31.7,5.36
2013,2014,2014/06/16,2014/07/30,27.4,,,2014/08/29,2.7,0,2.7,0,0,0,2.7,27.6,9.78
2012,2013,2013/06/17,2013/08/26,20.2,,,,1.1,0,1.1,0,0,0,1.1,20.7,5.31
2011,2012,2012/06/21,2012/09/05,18.7,,,,1,0,1,0,0,0,1,17.6,5.67
2010,2011,2011/06/17,2011/09/05,18,,,,1,0,1,0,0,0,1,18.6,5.39
2009,2010,2010/06/18,2010/09/03,18.35,,,,1,0,1,0,0,0,1,17.5,5.7
2008,2009,2009/06/19,2009/09/02,20.25,,,,0.5,0,0.5,0,0,0,0.5,14,3.58
2007,2008,2008/06/13,2008/09/02,10.9,,,,0.7,0,0.7,0,0,0,0.7,11.2,6.27
2006,2007,2007/06/15,2007/08/30,14.6,,,,0.8,0,0.8,0,0,0,0.8,13.6,5.86
2005,2006,2006/06/16,2006/09/28,11.35,,,,0.75,0,0.75,0,0,0,0.75,11.6,6.44
2004,2005,2005/06/17,2005/10/13,9.55,,,,0.6,0,0.6,0,0,0,0.6,10.3,5.84
2003,2004,2004/06/18,,,2004/08/05,9.1,,0,0,0,0.5,0.2,0.7,0.7,10.4,6.7
2002,2003,2003/06/20,2003/07/09,12,,,,0.5,0,0.5,0,0,0,0.5,11.1,4.5
2001,2002,2002/06/20,,,,,,0.5,0,0.5,0,0,0,0.5,11.2,4.46
2000,2001,2001/06/08,,,,,,0.45,0,0.45,0,0,0,0.45,9.93,4.53
1999,2000,2000/06/05,2000/09/15,,2000/09/15,,,0.7,0,0.7,0.5,0.3,0.8,1.5,20.9,7.17
1998,1999,1999/06/05,1999/10/11,,1999/10/11,,,1,0,1,0.2,0.5,0.7,1.7,,
1997,1998,,,,,,,0,0,0,1,1,2,2,,
